date,camelsbr_42210000,camelsbr_43200000,GRDC_3651408
1981-06-21,0.645,0.5825,0.62
1981-06-22,0.64,0.58875,0.62
1981-06-23,0.63125,0.5725,0.62
1981-06-24,0.665,0.5875,0.62
1981-06-25,0.67875004,0.59875,0.62
1981-06-26,0.6625,0.59125,0.62
1981-06-27,0.6425,0.58124995,0.61125
1981-06-28,0.6575,0.58,0.61
1981-06-29,0.66,0.58875,0.61
1981-06-30,0.65125,0.58124995,0.61
1981-07-01,0.65,0.57124996,0.60125
1981-07-02,0.65875,0.57875,0.59125
1981-07-03,0.66,0.58875,0.59
1981-07-04,0.6775,0.59,0.58125
1981-07-05,0.6625,0.59,0.57125
1981-07-06,0.72125,0.6075,0.56125
1981-07-07,0.695,0.61875,0.55125
1981-07-08,0.6375,0.55,0.55
1981-07-09,0.63,0.54875004,0.54125
1981-07-10,0.63,0.55875003,0.53125
1981-07-11,0.62125003,0.55125,0.53
1981-07-12,0.62,0.55,0.52125
1981-07-13,0.61125004,0.54125,0.51125
1981-07-14,0.61,0.54,0.51
1981-07-15,0.61875,0.54,0.50125
1981-07-16,0.61125004,0.54,0.5
1981-07-17,0.61,0.54,0.5
1981-07-18,0.61,0.54,0.5
1981-07-19,0.60125005,0.53125,0.49125
1981-07-20,0.6175,0.53,0.49
1981-07-21,0.6025,0.53,0.455
1981-07-22,0.59125,0.52125,0.45
1981-07-23,0.59875,0.52874994,0.45
1981-07-24,0.60875,0.53,0.45
1981-07-25,0.61,0.53,0.45
1981-07-26,0.60125005,0.53,0.44125
1981-07-27,0.60875,0.52125,0.44
1981-07-28,0.68874997,0.555,0.44
1981-07-29,0.67375004,0.58624995,0.44
1981-07-30,0.6175,0.54625,0.44
1981-07-31,0.61875,0.5225,0.44
1981-08-01,0.6025,0.52,0.44
1981-08-02,0.6,0.52,0.43125
1981-08-03,0.59125,0.51125,0.43
1981-08-04,0.59875,0.51,0.43
1981-08-05,0.60875,0.51,0.43
1981-08-06,0.68,0.55375,0.43
1981-08-07,0.655,0.56875,0.43
1981-08-08,0.59749997,0.5175,0.42125
1981-08-09,0.58124995,0.50125,0.41125
1981-08-10,0.58,0.5,0.41
1981-08-11,0.58,0.5,0.41
1981-08-12,0.57124996,0.49125,0.41
1981-08-13,0.57,0.49,0.40125
1981-08-14,0.57875,0.49,0.4
1981-08-15,0.57124996,0.49,0.4
1981-08-16,0.57875,0.49,0.4
1981-08-17,0.57124996,0.49,0.39125
1981-08-18,0.59625,0.49875,0.38125
1981-08-19,0.6175,0.5175,0.3975
1981-08-20,0.62,0.52874994,0.47875
1981-08-21,0.66375,0.5475,0.48125
1981-08-22,0.67875004,0.57624996,0.5325
1981-08-23,0.63625,0.55375004,0.47
1981-08-24,0.63,0.54125,0.43375
1981-08-25,0.6125,0.53125,0.42125
1981-08-26,0.5925,0.5125,0.385
1981-08-27,0.59875,0.50125,0.35375
1981-08-28,0.5825,0.5,0.35
1981-08-29,0.58,0.49125,0.37625
1981-08-30,0.58,0.49,0.37125
1981-08-31,0.57124996,0.48125,0.36125
1981-09-01,0.57,0.47125,0.36
1981-09-02,0.57,0.47,0.35125
1981-09-03,0.56125,0.47,0.35
1981-09-04,0.56,0.47,0.35
1981-09-05,0.55125,0.47,0.34125
1981-09-06,0.585,0.47875,0.34
1981-09-07,0.66875,0.515,0.34
1981-09-08,0.645,0.5375,0.34
1981-09-09,0.5875,0.505,0.34
1981-09-10,0.57124996,0.47375,0.34
1981-09-11,0.56125,0.47,0.34
1981-09-12,0.56,0.47,0.34
1981-09-13,0.55125,0.46125,0.34
1981-09-14,0.55,0.46,0.34
1981-09-15,0.55,0.46,0.33125
1981-09-16,0.5675,0.46875,0.33
1981-09-17,0.5525,0.46125,0.33
1981-09-18,0.55,0.46,0.33
1981-09-19,0.54125,0.45125,0.33
1981-09-20,0.54,0.44125,0.33
1981-09-21,0.54,0.44,0.32125
1981-09-22,0.59250003,0.46625,0.32
1981-09-23,0.62625,0.505,0.32
1981-09-24,0.56,0.475,0.32
1981-09-25,0.55,0.4525,0.31125
1981-09-26,0.54125,0.45,0.31
1981-09-27,0.54,0.44125,0.31
1981-09-28,0.53125,0.44,0.31
1981-09-29,0.53,0.44,0.31
1981-09-30,0.53875,0.44,0.31
1981-10-01,0.54,0.44,0.31
1981-10-02,0.65375,0.475,0.31875
1981-10-03,0.62625,0.515,0.425
1981-10-04,0.64625,0.5375,0.53625
1981-10-05,0.6675,0.59250003,0.55
1981-10-06,0.705,0.6,0.48
1981-10-07,0.66625,0.6,0.4875
1981-10-08,0.59875,0.53875,0.4725
1981-10-09,0.58124995,0.5125,0.46125
1981-10-10,0.5975,0.51,0.4775
1981-10-11,0.6175,0.5275,0.48875
1981-10-12,0.69874996,0.60875,0.49875
1981-10-13,0.78000003,0.70750004,1.025
1981-10-14,1.00875,0.88625,0.98625
1981-10-15,1.005,0.805,0.92625
1981-10-16,0.895,0.85125,0.92875
1981-10-17,0.95,0.8775,1.0
1981-10-18,0.9425,0.9325,1.07125
1981-10-19,0.87,0.87875,1.10625
1981-10-20,0.83375,0.835,1.04
1981-10-21,0.795,0.795,0.96
1981-10-22,0.76375,0.74625003,0.88
1981-10-23,0.71625,0.69625,0.77375
1981-10-24,0.73625,0.64625,0.69875
1981-10-25,0.83625,0.70124996,0.61125
1981-10-26,0.7975,0.7275,0.53
1981-10-27,0.71125,0.65999997,0.5025
1981-10-28,0.6825,0.59749997,0.49125
1981-10-29,0.75874996,0.63374996,0.5075
1981-10-30,0.7875,0.675,0.72875
1981-10-31,0.96500003,0.81125,0.9175
1981-11-01,1.17375,1.0224999,1.08875
1981-11-02,1.38375,1.1812501,1.39
1981-11-03,1.10375,1.13875,1.4475
1981-11-04,1.01625,1.0425,1.40625
1981-11-05,1.00125,1.03,1.32125
1981-11-06,1.14875,1.1175,1.31
1981-11-07,1.31875,1.27875,1.59
1981-11-08,1.29625,1.335,1.65625
1981-11-09,1.22875,1.27875,1.51125
1981-11-10,1.3075,1.34875,1.6825
1981-11-11,1.4775,1.395,1.7975
1981-11-12,1.99875,1.81125,2.15125
1981-11-13,2.5775,2.40375,2.48875
1981-11-14,2.6412501,2.585,3.57125
1981-11-15,2.8500001,2.7749999,3.72
1981-11-16,2.9675,2.9137502,3.51
1981-11-17,2.74375,2.79875,3.45375
1981-11-18,2.395,2.49125,3.45875
1981-11-19,2.23625,2.31,3.53
1981-11-20,2.1675,2.1937501,3.6975
1981-11-21,2.2825,2.2150002,4.27125
1981-11-22,2.895,2.7275,3.8425
1981-11-23,2.9450002,2.9225001,3.945
1981-11-24,2.975,2.94,3.34
1981-11-25,3.05875,2.975,2.9525
1981-11-26,3.1312501,3.0762498,3.8025
1981-11-27,3.2275,3.23,3.615
1981-11-28,3.1087499,3.18875,3.115
1981-11-29,2.99375,3.01375,2.735
1981-11-30,2.8574998,2.8587499,2.26125
1981-12-01,2.6387498,2.6474998,2.27
1981-12-02,2.54,2.5149999,2.3675
1981-12-03,2.5562499,2.5349998,2.415
1981-12-04,2.5774999,2.5225,2.39375
1981-12-05,2.8162498,2.61625,2.1975
1981-12-06,2.8325,2.70875,2.37125
1981-12-07,2.75125,2.67625,2.44375
1981-12-08,2.5825,2.53,2.66
1981-12-09,2.455,2.3525,2.97
1981-12-10,2.545,2.3649998,3.045
1981-12-11,2.72625,2.5275,3.07625
1981-12-12,2.63625,2.5149999,3.255
1981-12-13,2.71625,2.5362499,3.28875
1981-12-14,2.7037501,2.5662498,3.325
1981-12-15,2.6737502,2.57,3.295
1981-12-16,2.565,2.50875,2.96625
1981-12-17,2.6200001,2.47375,3.025
1981-12-18,2.9625,2.75875,2.9175
1981-12-19,2.98375,2.9137502,2.87375
1981-12-20,2.8487499,2.8162498,2.9225
1981-12-21,2.8562498,2.7825,2.97375
1981-12-22,2.8249998,2.745,2.91875
1981-12-23,2.82,2.7137501,2.5425
1981-12-24,2.68875,2.61375,2.41125
1981-12-25,2.565,2.46875,2.33875
1981-12-26,2.47125,2.3625,2.26
1981-12-27,2.5562499,2.3325,2.11
1981-12-28,2.605,2.3912501,1.7575
1981-12-29,2.70625,2.42625,1.6575
1981-12-30,2.83375,2.61375,2.13125
1981-12-31,2.78875,2.6225,2.26125
1982-01-01,2.84125,2.6375,2.2875
1982-01-02,2.96375,2.75375,2.3075
1982-01-03,2.91875,2.7962499,2.75625
1982-01-04,2.77,2.7037501,2.70625
1982-01-05,2.6625001,2.6287498,2.9175
1982-01-06,2.99125,2.8912501,4.07
1982-01-07,3.24125,3.21,4.20375
1982-01-08,3.3049998,3.32,4.13
1982-01-09,3.26625,3.3125,3.5775
1982-01-10,3.0325,3.1525002,3.255
1982-01-11,2.71125,2.87625,3.15875
1982-01-12,2.4775,2.595,3.3775
1982-01-13,2.6075,2.6212502,4.01375
1982-01-14,2.93625,2.97125,4.1525
1982-01-15,3.09375,3.23,3.73125
1982-01-16,3.22375,3.26875,3.59125
1982-01-17,3.205,3.2525,3.195
1982-01-18,3.1825001,3.2150002,3.0
1982-01-19,3.2150002,3.23625,3.16375
1982-01-20,3.3249998,3.3625002,3.9775
1982-01-21,3.38375,3.45875,4.2475
1982-01-22,,3.6100001,4.3225
1982-01-23,,3.81375,4.49625
1982-01-24,,3.91,5.3075
1982-01-25,,4.0075,5.53375
1982-01-26,,4.18625,5.96125
1982-01-27,,4.3675,5.7575
1982-01-28,,4.4950004,5.58
1982-01-29,,4.55375,5.42
1982-01-30,,4.5425,5.30375
1982-01-31,,4.46125,5.2725
1982-02-01,,4.31,5.2
1982-02-02,,4.10625,5.155
1982-02-03,3.31,3.93125,5.0975
1982-02-04,3.275,3.7262502,4.915
1982-02-05,3.1387498,3.525,4.855
1982-02-06,2.83125,3.22875,4.82375
1982-02-07,2.62375,2.9275,4.7675
1982-02-08,2.78375,2.89,4.59375
1982-02-09,2.81,2.8812501,4.38625
1982-02-10,2.6875,2.7225,3.42375
1982-02-11,2.59125,2.56875,2.40625
1982-02-12,2.51875,2.4625,2.245
1982-02-13,2.2825,2.3799999,2.17
1982-02-14,2.0925,2.125,1.97625
1982-02-15,1.9562501,1.915,1.76625
1982-02-16,1.89625,1.8375001,1.6525
1982-02-17,1.8375001,1.7775,1.59625
1982-02-18,1.7775,1.7175,1.5375
1982-02-19,1.76125,1.675,1.48625
1982-02-20,1.73375,1.64375,1.43625
1982-02-21,1.68625,1.61375,1.38625
1982-02-22,1.6275,1.56625,1.30125
1982-02-23,1.47125,1.455,1.2375
1982-02-24,1.415,1.39625,1.195
1982-02-25,1.38375,1.38125,1.16375
1982-02-26,1.345,1.3625,1.475
1982-02-27,1.3225,1.3425,1.5025
1982-02-28,1.57375,1.48,1.47375
1982-03-01,1.7674999,1.6225,1.33875
1982-03-02,1.88625,1.7624999,1.32875
1982-03-03,1.87375,1.77125,1.39125
1982-03-04,1.98375,1.8312501,1.63625
1982-03-05,2.4375,2.2425,2.4925
1982-03-06,2.8149998,2.72,3.73875
1982-03-07,2.93,2.8675,3.69875
1982-03-08,2.86125,2.8625,3.88
1982-03-09,2.8587499,2.86,3.9625
1982-03-10,2.97375,2.9475,3.97
1982-03-11,3.1212502,3.09125,3.8475
1982-03-12,3.2275,3.1187499,3.94375
1982-03-13,2.96875,3.0149999,4.03
1982-03-14,2.8774998,2.99125,4.39
1982-03-15,2.94,3.0075,4.62375
1982-03-16,2.95,3.05375,4.53625
1982-03-17,2.88875,3.0075,4.415
1982-03-18,2.7925,2.9037502,4.26
1982-03-19,2.71875,2.81125,4.17875
1982-03-20,2.71875,2.7825,4.24875
1982-03-21,2.72875,2.75375,4.19
1982-03-22,2.72125,2.77625,4.2325
1982-03-23,2.6412501,2.6750002,3.98625
1982-03-24,3.07625,2.905,4.2125
1982-03-25,3.25375,3.21125,4.32
1982-03-26,3.4012501,3.3725002,4.3825
1982-03-27,3.51625,3.495,4.60875
1982-03-28,3.67875,3.6325002,5.0425
1982-03-29,3.7875,3.7025,4.9075
1982-03-30,3.7125,3.6750002,4.67875
1982-03-31,3.385,3.53,4.53625
1982-04-01,2.9112499,3.3525,4.37125
1982-04-02,2.8587499,3.19875,4.35875
1982-04-03,2.8775,3.0662498,4.3425
1982-04-04,2.6087499,2.8225,4.24375
1982-04-05,2.42125,2.58,4.2125
1982-04-06,2.32125,2.47125,3.755
1982-04-07,2.24,2.3725,3.47125
1982-04-08,2.2037501,2.29,2.985
1982-04-09,2.15625,2.1925,2.28125
1982-04-10,2.0625,2.08375,2.33
1982-04-11,1.91,1.9475,2.315
1982-04-12,1.86375,1.86875,2.23125
1982-04-13,1.86875,1.86,2.1675
1982-04-14,1.8262501,1.825,2.1075
1982-04-15,1.8375001,1.81125,2.16125
1982-04-16,2.0325,1.9412501,2.30125
1982-04-17,2.06875,2.0562499,2.46
1982-04-18,2.0,2.0,2.4275
1982-04-19,1.96375,1.96375,2.3325
1982-04-20,1.88125,1.8725001,2.15375
1982-04-21,1.72125,1.755,1.9725
1982-04-22,1.46375,1.5825,1.78375
1982-04-23,1.2725,1.4025,1.6375
1982-04-24,1.4074999,1.415,1.5675
1982-04-25,1.255,1.37625,1.53375
1982-04-26,1.125,1.2475001,1.50375
1982-04-27,1.0925,1.18625,1.4825
1982-04-28,1.0637499,1.15375,1.45375
1982-04-29,1.0074999,1.10625,1.415
1982-04-30,1.0,1.07375,1.3925
1982-05-01,0.965,1.0437499,1.355
1982-05-02,0.96,1.0225,1.315
1982-05-03,0.9425,1.02,1.28375
1982-05-04,0.94875,1.01125,1.2625
1982-05-05,0.95,1.00125,1.23375
1982-05-06,0.95875,1.00875,1.2125
1982-05-07,0.95124996,0.9925,1.21875
1982-05-08,0.94124997,0.9725,1.2025
1982-05-09,0.93125,0.97,1.1825
1982-05-10,0.9125,0.9525,1.17125
1982-05-11,0.88375,0.9325,1.16125
1982-05-12,0.88874996,0.92125,1.13375
1982-05-13,0.9075,0.92875004,1.1125
1982-05-14,0.91875005,0.9475,1.0925
1982-05-15,0.955,0.95875,1.09
1982-05-16,0.90749997,0.93375003,1.08125
1982-05-17,0.9,0.9125,1.08
1982-05-18,0.9525,0.945,1.08
1982-05-19,0.91625,0.9325,1.07125
1982-05-20,0.88375,0.90375,1.07
1982-05-21,0.88,0.89125,1.06125
1982-05-22,0.90625,0.9075,1.0775
1982-05-23,0.9975,0.98,1.08875
1982-05-24,1.00125,1.025,1.1075
1982-05-25,0.93875,0.98625004,1.1275
1982-05-26,0.92125,0.9625,1.095
1982-05-27,0.92,0.95124996,1.27375
1982-05-28,0.99,1.0024999,1.46625
1982-05-29,1.0525,1.10625,1.4375
1982-05-30,1.06,1.1375,1.38625
1982-05-31,1.0337499,1.09625,1.24875
1982-06-01,0.9775,1.0375,1.16
1982-06-02,0.89125,0.96,1.08875
1982-06-03,0.84499997,0.88875,1.08
1982-06-04,0.84,0.87125003,1.08
1982-06-05,0.8925,0.8875,1.07125
1982-06-06,0.96125,0.95124996,1.0525
1982-06-07,0.97875,0.96875,1.0325
1982-06-08,0.97125006,0.97,1.0125
1982-06-09,0.96125,0.9525,0.9925
1982-06-10,0.95124996,0.94124997,0.98125
1982-06-11,0.95,0.94875,0.97125
1982-06-12,0.97625,0.9325,0.97
1982-06-13,0.95375,0.93,0.9525
1982-06-14,0.95,0.93,0.94125
1982-06-15,0.94124997,0.9125,0.93125
1982-06-16,0.905,0.8925,0.90375
1982-06-17,0.84749997,0.855,0.87375
1982-06-18,0.83124995,0.82375,0.87
1982-06-19,0.82124996,0.81125,0.86125
1982-06-20,0.82,0.81,0.86
1982-06-21,0.82,0.80125,0.85125
1982-06-22,0.82,0.8,0.84125
1982-06-23,0.82,0.8,0.83125
1982-06-24,0.82,0.8,0.83
1982-06-25,0.82,0.8,0.82125
1982-06-26,0.8025,0.79125,0.81125
1982-06-27,0.8,0.79,0.80125
1982-06-28,0.8,0.79,0.8
1982-06-29,0.78249997,0.79,0.79125
1982-06-30,0.78875,0.79,0.7725
1982-07-01,0.79,0.7725,0.76125
1982-07-02,0.8075,0.7875,0.76
1982-07-03,0.78375,0.7725,0.75125
1982-07-04,0.78,0.77,0.75
1982-07-05,0.78,0.76125,0.75
1982-07-06,0.78,0.75125,0.7325
1982-07-07,0.77125,0.75,0.72125
1982-07-08,0.77874994,0.75,0.72
1982-07-09,0.75374997,0.7325,0.72
1982-07-10,0.75874996,0.73,0.71125
1982-07-11,0.76,0.73875,0.70125
1982-07-12,0.76,0.74,0.7
1982-07-13,0.76,0.74,0.69125
1982-07-14,0.7775,0.74,0.69
1982-07-15,0.815,0.775,0.69
1982-07-16,0.81125,0.78,0.69
1982-07-17,0.83624995,0.78,0.69
1982-07-18,0.84,0.78875,0.68125
1982-07-19,0.84,0.79,0.67125
1982-07-20,0.84875,0.79875004,0.67
1982-07-21,0.78875,0.765,0.67
1982-07-22,0.78,0.7425,0.66125
1982-07-23,0.77125,0.73125005,0.66
1982-07-24,0.77,0.73,0.66
1982-07-25,0.77874994,0.73,0.65125
1982-07-26,0.7625,0.73,0.65
1982-07-27,0.75125,0.7125,0.65
1982-07-28,0.75,0.70124996,0.64125
1982-07-29,0.7675,0.71750003,0.63125
1982-07-30,0.84875,0.755,0.63
1982-07-31,0.78125,0.75125,0.63
1982-08-01,0.74375,0.715,0.62125
1982-08-02,0.73125005,0.70124996,0.62
1982-08-03,0.73,0.70875,0.62
1982-08-04,0.73,0.70124996,0.61125
1982-08-05,0.73,0.69124997,0.61
1982-08-06,0.72125006,0.68125,0.61
1982-08-07,0.72,0.68,0.61
1982-08-08,0.7025,0.6625,0.60125
1982-08-09,0.71750003,0.66875005,0.6
1982-08-10,0.74625003,0.67,0.6
1982-08-11,0.7325,0.67875004,0.59125
1982-08-12,0.72125006,0.68,0.59
1982-08-13,0.72,0.67125,0.58125
1982-08-14,0.7025,0.66125,0.57125
1982-08-15,0.72625,0.66,0.57
1982-08-16,0.7475,0.68625,0.57
1982-08-17,0.74125004,0.68125,0.56125
1982-08-18,0.78375,0.6975,0.55125
1982-08-19,0.825,0.74375,0.55
1982-08-20,0.83875,0.75874996,0.55
1982-08-21,0.84,0.76,0.55
1982-08-22,0.84,0.76,0.55
1982-08-23,0.84,0.76,0.54125
1982-08-24,0.84,0.76874995,0.54
1982-08-25,0.83124995,0.76125,0.54
1982-08-26,0.82124996,0.76,0.53125
1982-08-27,0.8025,0.75125,0.53
1982-08-28,0.79125,0.72375,0.53
1982-08-29,0.79,0.72,0.53
1982-08-30,0.79875004,0.72,0.53
1982-08-31,0.79125,0.72,0.53
1982-09-01,0.79875004,0.72,0.52125
1982-09-02,0.8,0.72,0.52
1982-09-03,0.79125,0.72,0.52
1982-09-04,0.79,0.71125,0.51125
1982-09-05,0.78125,0.71,0.51
1982-09-06,0.7975,0.71,0.50125
1982-09-07,0.78249997,0.71,0.5
1982-09-08,0.78,0.70124996,0.5
1982-09-09,0.77125,0.7,0.49125
1982-09-10,0.77874994,0.7,0.48125
1982-09-11,0.78,0.7,0.48
1982-09-12,0.78875,0.7,0.48
1982-09-13,0.78125,0.7,0.48
1982-09-14,0.78,0.69124997,0.47125
1982-09-15,0.78,0.69,0.47
1982-09-16,0.78,0.69,0.47
1982-09-17,0.78875,0.69875,0.47
1982-09-18,0.79,0.7,0.46125
1982-09-19,0.79,0.7,0.46
1982-09-20,0.78125,0.7,0.46
1982-09-21,0.78875,0.7,0.46
1982-09-22,0.8075,0.71750003,0.4775
1982-09-23,0.81,0.72,0.48
1982-09-24,0.80125,0.71125,0.48
1982-09-25,0.8,0.71,0.47125
1982-09-26,0.8,0.71,0.47875
1982-09-27,0.8,0.71,0.48875
1982-09-28,0.79125,0.71,0.49875
1982-09-29,0.79,0.71,0.52625
1982-09-30,0.7725,0.71,0.53875
1982-10-01,0.77,0.70124996,0.5225
1982-10-02,0.77874994,0.7,0.5025
1982-10-03,0.78875,0.7,0.5
1982-10-04,0.79875004,0.70875,0.4825
1982-10-05,0.80875003,0.71,0.48
1982-10-06,0.7925,0.71,0.48
1982-10-07,0.79,0.71,0.48
1982-10-08,0.825,0.71875,0.48
1982-10-09,0.83875,0.74625003,0.47125
1982-10-10,0.8225,0.75874996,0.47
1982-10-11,0.81125,0.73375,0.47875
1982-10-12,0.83624995,0.73875,0.48875
1982-10-13,0.86625,0.775,0.49875
1982-10-14,0.89625,0.7975,0.5175
1982-10-15,0.8825,0.78249997,0.54625
1982-10-16,0.88874996,0.78,0.55
1982-10-17,0.86375,0.77125,0.5325
1982-10-18,0.90375,0.77874994,0.52125
1982-10-19,0.91,0.78,0.5025
1982-10-20,0.8575,0.7625,0.4825
1982-10-21,0.85875,0.7425,0.4625
1982-10-22,0.90375,0.7575,0.45125
1982-10-23,0.91875005,0.78625,0.49375
1982-10-24,0.91125,0.81624997,0.5
1982-10-25,0.90125,0.81125,0.49125
1982-10-26,0.89125,0.7925,0.48125
1982-10-27,0.88125,0.79,0.47125
1982-10-28,0.87125003,0.78125,0.47
1982-10-29,0.86125004,0.7625,0.47875
1982-10-30,0.8425,0.75125,0.48875
1982-10-31,0.8575,0.7325,0.49875
1982-11-01,0.9475,0.8,0.5175
1982-11-02,0.89875,0.8275,0.52875
1982-11-03,0.89,0.795,0.5475
1982-11-04,0.82875,0.76375,0.5675
1982-11-05,0.81125,0.7425,0.56125
1982-11-06,0.78375,0.7225,0.53375
1982-11-07,0.78,0.7025,0.52125
1982-11-08,0.75374997,0.6825,0.49375
1982-11-09,0.7325,0.65375,0.46375
1982-11-10,0.73,0.65,0.4425
1982-11-11,0.7125,0.6325,0.4225
1982-11-12,0.6925,0.6125,0.4375
1982-11-13,0.69,0.61,0.44875
1982-11-14,0.7425,0.63625,0.45875
1982-11-15,0.70625,0.63125,0.4775
1982-11-16,0.6825,0.62125003,0.48
1982-11-17,0.68,0.61125004,0.4975
1982-11-18,0.6975,0.6275,0.52625
1982-11-19,0.74375,0.63874996,0.53875
1982-11-20,0.74125004,0.71000004,0.82875
1982-11-21,0.74,0.72875,0.8
1982-11-22,0.76625,0.73,0.72
1982-11-23,0.7525,0.73,0.6925
1982-11-24,0.75,0.70375,0.6375
1982-11-25,0.68875,0.665,0.53375
1982-11-26,0.63625,0.6075,0.49375
1982-11-27,0.6125,0.565,0.455
1982-11-28,0.5925,0.5425,0.42375
1982-11-29,0.5725,0.53125,0.4025
1982-11-30,0.5875,0.52125,0.39125
1982-12-01,0.59,0.52,0.3725
1982-12-02,0.59,0.51125,0.36125
1982-12-03,0.65125,0.53625,0.3775
1982-12-04,0.6425,0.56624997,0.3975
1982-12-05,0.6575,0.56125,0.4175
1982-12-06,0.7475,0.60375,0.4375
1982-12-07,0.73375,0.6625,0.46625
1982-12-08,0.73,0.64375,0.505
1982-12-09,0.72125006,0.64874995,0.55375
1982-12-10,0.72875,0.6675,0.5425
1982-12-11,0.765,0.67,0.54875
1982-12-12,0.76125,0.6875,0.5675
1982-12-13,0.7425,0.6725,0.59625
1982-12-14,0.7225,0.67875004,0.635
1982-12-15,0.69375,0.6625,0.59625
1982-12-16,0.68125,0.6425,0.5375
1982-12-17,0.72375,0.6225,0.50375
1982-12-18,0.82624996,0.71625,0.4825
1982-12-19,0.81375,0.72125006,0.4975
1982-12-20,0.7575,0.71125,0.535
1982-12-21,0.68875,0.64875,0.5575
1982-12-22,0.68,0.63125,0.56
1982-12-23,0.65375,0.63,0.53375
1982-12-24,0.65875,0.63,0.53
1982-12-25,0.66875005,0.62125003,0.59125
1982-12-26,0.73125,0.6725,0.74
1982-12-27,0.845,0.81125,0.97875
1982-12-28,0.86,0.8475,1.3425
1982-12-29,0.9475,0.90250003,1.24125
1982-12-30,1.0474999,1.05875,1.2025
1982-12-31,1.13875,1.15,1.38375
1983-01-01,1.14125,1.2125,1.445
1983-01-02,1.65625,1.4475,1.5025
1983-01-03,2.185,2.04,1.74625
1983-01-04,2.46,2.3125,2.03375
1983-01-05,2.5949998,2.375,2.04375
1983-01-06,2.86375,2.59,2.25
1983-01-07,3.3725,3.06625,3.07625
1983-01-08,3.58875,3.4275,4.12625
1983-01-09,3.5749998,3.4875,3.98875
1983-01-10,3.5525,3.4637501,3.62625
1983-01-11,3.4625,3.4250002,3.25625
1983-01-12,3.2662501,3.28,3.18375
1983-01-13,3.00375,3.0325,3.1275
1983-01-14,2.82125,2.8075,3.085
1983-01-15,2.87875,2.8062499,3.01
1983-01-16,3.065,2.99375,2.9125
1983-01-17,3.1162498,3.0725,2.83875
1983-01-18,3.0325,3.00125,2.76875
1983-01-19,2.87125,2.85,2.85625
1983-01-20,2.98125,2.8649998,2.94
1983-01-21,3.06125,2.9575,2.915
1983-01-22,2.97375,2.935,2.88375
1983-01-23,2.9337502,2.8687499,2.8975
1983-01-24,3.14,2.99125,2.9
1983-01-25,3.45875,3.33375,3.6175
1983-01-26,3.5525,3.47625,3.74625
1983-01-27,3.5862498,3.5425,3.5925
1983-01-28,3.66875,3.6200001,3.4125
1983-01-29,3.68,3.665,3.6
1983-01-30,3.6274998,3.67,3.6125
1983-01-31,3.52375,3.6087499,3.68
1983-02-01,3.36125,3.48625,4.1625
1983-02-02,3.2350001,3.3562498,4.85125
1983-02-03,3.395,3.4275,5.6575
1983-02-04,3.7962499,3.7725,7.01125
1983-02-05,3.98125,4.065,6.83125
1983-02-06,3.755,4.1175,6.4125
1983-02-07,3.58875,4.00625,6.66625
1983-02-08,3.5,3.9025002,7.2175
1983-02-09,3.5949998,3.9075,
1983-02-10,3.63625,3.98875,
1983-02-11,4.01625,4.20125,
1983-02-12,4.3587503,4.44875,
1983-02-13,4.6275,4.7075,
1983-02-14,,4.88875,
1983-02-15,,5.00625,
1983-02-16,,5.0637503,7.36
1983-02-17,,5.04375,7.325
1983-02-18,,4.9700003,7.11
1983-02-19,4.68,4.86375,6.89625
1983-02-20,4.505,4.71875,5.47875
1983-02-21,4.26125,4.5162497,5.04375
1983-02-22,4.0025,4.2975,4.52875
1983-02-23,3.6374998,4.025,3.025
1983-02-24,3.4237502,3.71875,2.60125
1983-02-25,3.1374998,3.3474998,2.43
1983-02-26,2.9425,3.02,2.24375
1983-02-27,2.82375,2.77,2.115
1983-02-28,2.78375,2.635,2.03875
1983-03-01,2.77125,2.62,1.6975
1983-03-02,2.9275,2.75125,2.035
1983-03-03,2.97625,2.8049998,2.475
1983-03-04,3.1637502,2.985,2.71375
1983-03-05,3.26875,3.1237502,3.01125
1983-03-06,3.3062499,3.25375,3.63625
1983-03-07,3.3362498,3.3487499,4.07
1983-03-08,3.375,3.38625,4.05
1983-03-09,3.30125,3.36375,3.9
1983-03-10,3.28125,3.3162498,3.83625
1983-03-11,3.13125,3.2225,3.80375
1983-03-12,2.92625,3.0525,3.77375
1983-03-13,2.52375,2.7675,3.7
1983-03-14,2.3125,2.4850001,3.5325
1983-03-15,2.255,2.38875,3.93
1983-03-16,2.3374999,2.44125,4.06875
1983-03-17,2.3325,2.4237502,3.70375
1983-03-18,2.3912501,2.4375,3.22125
1983-03-19,2.365,2.4050002,3.06375
1983-03-20,2.29875,2.32125,3.19
1983-03-21,2.40375,2.42375,3.09625
1983-03-22,2.42,2.43125,2.96625
1983-03-23,2.4375,2.43875,2.88875
1983-03-24,2.4137502,2.4137502,2.775
1983-03-25,2.3487499,2.36625,2.76
1983-03-26,2.31375,2.3162498,2.78625
1983-03-27,2.42375,2.40625,2.8425
1983-03-28,2.335,2.3587499,2.5525
1983-03-29,2.25875,2.245,2.74625
1983-03-30,2.2325,2.2475,2.5525
1983-03-31,2.09,2.1274998,2.26625
1983-04-01,2.07,2.04875,2.23
1983-04-02,2.2275,2.145,2.265
1983-04-03,2.1537502,2.1425002,2.13
1983-04-04,2.00875,2.0,1.9175
1983-04-05,1.9025,1.8925,1.8025
1983-04-06,1.77625,1.76625,1.72
